s1_path,s1_label,s1_snr,s2_path,s2_label,s2_snr
/work107/luoxiaoxue/data/VGGSound/audios_16k/zxJULPg6YZo_000140.wav,music,2.5202151612950887,/work107/luoxiaoxue/data/VGGSound/audios_16k/6uoo1laD1gU_000460.wav,speech,1.4286393414970266
/work107/luoxiaoxue/data/VGGSound/audios_16k/m882JYWOfGE_000010.wav,speech,2.7322811338885575,/work107/luoxiaoxue/data/VGGSound/audios_16k/ON8aBanZeNk_000490.wav,music,-2.4324537959193995
/work107/luoxiaoxue/data/VGGSound/audios_16k/Aco6OjnsFR0_000028.wav,speech,2.1932963818556797,/work107/luoxiaoxue/data/VGGSound/audios_16k/nbBLNrlkVAI_000030.wav,music,2.3423209262541302
/work107/luoxiaoxue/data/VGGSound/audios_16k/bRWjGJzNfqE_000030.wav,speech,0.10442529908136144,/work107/luoxiaoxue/data/VGGSound/audios_16k/uwccU0K2sFI_000001.wav,music,0.7468458877381527
/work107/luoxiaoxue/data/VGGSound/audios_16k/EpMbfZdpWxY_000030.wav,speech,-0.32197116430579076,/work107/luoxiaoxue/data/VGGSound/audios_16k/G2einOSg8AE_000180.wav,music,0.7786354684605197
/work107/luoxiaoxue/data/VGGSound/audios_16k/1DdGJjLIDCc_000030.wav,speech,0.4965592980947311,/work107/luoxiaoxue/data/VGGSound/audios_16k/8-h8-RdV-5s_000030.wav,music,1.3887872667390262
/work107/luoxiaoxue/data/VGGSound/audios_16k/jQHc5vUrU7g_000060.wav,music,-0.6495220192486713,/work107/luoxiaoxue/data/VGGSound/audios_16k/W115iCqwzSk_000340.wav,speech,-0.7803584984838245
/work107/luoxiaoxue/data/VGGSound/audios_16k/9VQuz-WzOc4_000030.wav,speech,-1.8864321107365318,/work107/luoxiaoxue/data/VGGSound/audios_16k/tPqj3pQyL6s_000059.wav,music,0.7506435782568275
/work107/luoxiaoxue/data/VGGSound/audios_16k/DOb3cd0MYzs_000519.wav,music,-0.6387523606144891,/work107/luoxiaoxue/data/VGGSound/audios_16k/4cJTY4cHxk0_000030.wav,speech,2.3165049532930277
/work107/luoxiaoxue/data/VGGSound/audios_16k/8se1WXr-kVM_000024.wav,music,-0.02121612316977295,/work107/luoxiaoxue/data/VGGSound/audios_16k/noN-X3-9ycA_000130.wav,speech,-1.5745965435400655
/work107/luoxiaoxue/data/VGGSound/audios_16k/2Ol8WFWH3_c_000423.wav,music,-1.485552307785053,/work107/luoxiaoxue/data/VGGSound/audios_16k/rTJepOCBQeQ_000000.wav,speech,0.7284216942548523
/work107/luoxiaoxue/data/VGGSound/audios_16k/gDzdIVb_f6Q_000020.wav,speech,-1.654877660397268,/work107/luoxiaoxue/data/VGGSound/audios_16k/Tfpc2NvIVLk_000350.wav,music,-0.9539025496923559
/work107/luoxiaoxue/data/VGGSound/audios_16k/j_avHl2NBA8_000280.wav,speech,-1.0537846718318005,/work107/luoxiaoxue/data/VGGSound/audios_16k/vjUT3lL7O6Q_000488.wav,music,-1.67059693371168
/work107/luoxiaoxue/data/VGGSound/audios_16k/-NpIi1FoTXo_000030.wav,music,1.217310690627878,/work107/luoxiaoxue/data/VGGSound/audios_16k/iBKrHXwMTIg_000320.wav,speech,-1.9874286073074612
/work107/luoxiaoxue/data/VGGSound/audios_16k/aFJ0gAXgZSE_000040.wav,music,0.9696245096893739,/work107/luoxiaoxue/data/VGGSound/audios_16k/DNZFBRTiODs_000000.wav,speech,-1.3718203683346477
/work107/luoxiaoxue/data/VGGSound/audios_16k/6A3P83hPSug_000260.wav,others,2.786285044033569,/work107/luoxiaoxue/data/VGGSound/audios_16k/08qMontPi-0_000000.wav,speech,-1.0922143011978256
/work107/luoxiaoxue/data/VGGSound/audios_16k/lTaR8aLaybo_000240.wav,speech,-1.7074595069829777,/work107/luoxiaoxue/data/VGGSound/audios_16k/c6XGS9Yk6L4_000020.wav,music,1.3187424970636243
/work107/luoxiaoxue/data/VGGSound/audios_16k/9QjJixq93jA_000060.wav,music,0.41758437873135623,/work107/luoxiaoxue/data/VGGSound/audios_16k/Ak68t2pvwo8_000110.wav,others,-2.032161966255999
/work107/luoxiaoxue/data/VGGSound/audios_16k/_Eeqp8KWxV0_000060.wav,speech,2.15563253728803,/work107/luoxiaoxue/data/VGGSound/audios_16k/fdCOuABle8A_000000.wav,others,-0.7251910044229368
/work107/luoxiaoxue/data/VGGSound/audios_16k/_6C9EFaK7Ag_000160.wav,music,-0.4814174122572732,/work107/luoxiaoxue/data/VGGSound/audios_16k/KjGjVsWAfBk_000002.wav,others,-2.4368029200682795
/work107/luoxiaoxue/data/VGGSound/audios_16k/ji6L2rBYDKQ_000070.wav,others,0.9596188820267204,/work107/luoxiaoxue/data/VGGSound/audios_16k/4jkUPQA9ApM_000030.wav,speech,1.410027798670777
/work107/luoxiaoxue/data/VGGSound/audios_16k/35X12m776ds_000030.wav,speech,1.9494897752386473,/work107/luoxiaoxue/data/VGGSound/audios_16k/ACDEMG9r-J8_000200.wav,music,0.153429350892889
/work107/luoxiaoxue/data/VGGSound/audios_16k/RVBod2kPAnc_000038.wav,music,1.7128897655439497,/work107/luoxiaoxue/data/VGGSound/audios_16k/mrH7SmFVytc_000010.wav,speech,0.2506867607803356
/work107/luoxiaoxue/data/VGGSound/audios_16k/KzK6d6Qpu_o_000010.wav,others,2.4162001490908604,/work107/luoxiaoxue/data/VGGSound/audios_16k/ZXZzj_3j26s_000008.wav,music,-0.592899106195798
/work107/luoxiaoxue/data/VGGSound/audios_16k/RqErGmpG1Bk_000000.wav,speech,1.238712412254566,/work107/luoxiaoxue/data/VGGSound/audios_16k/5yPuU1le594_000030.wav,others,0.734088113260805
/work107/luoxiaoxue/data/VGGSound/audios_16k/eyFSi1BDQyI_000000.wav,others,2.7111019963016467,/work107/luoxiaoxue/data/VGGSound/audios_16k/RTQrEpoyKpc_000020.wav,speech,2.9993794270016156
/work107/luoxiaoxue/data/VGGSound/audios_16k/46yPXf2DwXc_000200.wav,others,-0.10914999145356585,/work107/luoxiaoxue/data/VGGSound/audios_16k/H-XCKelYUdY_000030.wav,music,0.027412865861353275
/work107/luoxiaoxue/data/VGGSound/audios_16k/cE8PMfi_nQg_000103.wav,music,2.3924832929858644,/work107/luoxiaoxue/data/VGGSound/audios_16k/4hEnc01zRHo_000030.wav,speech,-0.5761710120303611
/work107/luoxiaoxue/data/VGGSound/audios_16k/pshc3VbRB1c_000000.wav,music,-2.815881795568308,/work107/luoxiaoxue/data/VGGSound/audios_16k/QtQEe-KCrfc_000040.wav,speech,0.4411269303705869
/work107/luoxiaoxue/data/VGGSound/audios_16k/YecolP7djjY_000070.wav,music,0.3493728641329441,/work107/luoxiaoxue/data/VGGSound/audios_16k/hewWv0Fw9UI_000070.wav,speech,0.26771100682259386
/work107/luoxiaoxue/data/VGGSound/audios_16k/R__wqsTnKsM_000040.wav,speech,-1.251319544289391,/work107/luoxiaoxue/data/VGGSound/audios_16k/OmgC_AYLtsk_000320.wav,others,2.5844501407222706
/work107/luoxiaoxue/data/VGGSound/audios_16k/Bkx-g0MHnUs_000020.wav,music,1.7592842996020854,/work107/luoxiaoxue/data/VGGSound/audios_16k/wEnOeh_UlPI_000290.wav,speech,-1.3896390279405728
/work107/luoxiaoxue/data/VGGSound/audios_16k/0JqfXHgDqVc_000030.wav,speech,2.895778400765244,/work107/luoxiaoxue/data/VGGSound/audios_16k/NqcFqdiC0cQ_000030.wav,music,-1.276414758657113
/work107/luoxiaoxue/data/VGGSound/audios_16k/tq6hvveMDgk_000010.wav,speech,0.2239978943370744,/work107/luoxiaoxue/data/VGGSound/audios_16k/eU0JbdslUo4_000120.wav,music,-0.9827482176218489
/work107/luoxiaoxue/data/VGGSound/audios_16k/CkF5SfF5rUQ_000030.wav,speech,1.195850977838668,/work107/luoxiaoxue/data/VGGSound/audios_16k/cvDskipb_Wk_000030.wav,music,1.123663568518137
/work107/luoxiaoxue/data/VGGSound/audios_16k/z4fHa6W_BqE_000030.wav,speech,-1.9969261808327603,/work107/luoxiaoxue/data/VGGSound/audios_16k/0_ppreuPMuk_000170.wav,music,2.970705241070954
/work107/luoxiaoxue/data/VGGSound/audios_16k/sEpXj5HQ2ck_000000.wav,others,0.9088277874875508,/work107/luoxiaoxue/data/VGGSound/audios_16k/79rEAubs9VM_000030.wav,speech,0.07158921908861782
/work107/luoxiaoxue/data/VGGSound/audios_16k/2kWZDxzCT-Y_000030.wav,speech,1.5541144094535957,/work107/luoxiaoxue/data/VGGSound/audios_16k/zuByvM9lJSQ_000030.wav,others,-2.468036633307237
/work107/luoxiaoxue/data/VGGSound/audios_16k/aqAOyp3z2Ks_000050.wav,speech,-2.40182055179626,/work107/luoxiaoxue/data/VGGSound/audios_16k/Ak68t2pvwo8_000110.wav,others,-2.924094153415572
/work107/luoxiaoxue/data/VGGSound/audios_16k/6bqzizUoEWA_000010.wav,speech,2.416960261318896,/work107/luoxiaoxue/data/VGGSound/audios_16k/oKKodznKUzg_000126.wav,others,1.7255110583121134
/work107/luoxiaoxue/data/VGGSound/audios_16k/TQllu5c4ejw_000470.wav,speech,0.30252640047287294,/work107/luoxiaoxue/data/VGGSound/audios_16k/AgtciVcQW_k_000070.wav,music,1.522543347871716
/work107/luoxiaoxue/data/VGGSound/audios_16k/8x033k_ysgk_000110.wav,music,2.1288312205583306,/work107/luoxiaoxue/data/VGGSound/audios_16k/FY2B5wmhboc_000030.wav,speech,1.1882913009149636
/work107/luoxiaoxue/data/VGGSound/audios_16k/-OPRa24qEEc_000030.wav,speech,0.9678495277905568,/work107/luoxiaoxue/data/VGGSound/audios_16k/pNH5PBWWCeM_000270.wav,music,0.16378641296389596
/work107/luoxiaoxue/data/VGGSound/audios_16k/dMrX08PxUNY_000080.wav,speech,-2.451024932837085,/work107/luoxiaoxue/data/VGGSound/audios_16k/zwHY8MTEZis_000030.wav,music,-2.000410259146575
/work107/luoxiaoxue/data/VGGSound/audios_16k/IviaEVKaE-Q_000180.wav,music,-2.072758334761952,/work107/luoxiaoxue/data/VGGSound/audios_16k/Og7NvEU0s20_000043.wav,speech,-2.465514266638401
/work107/luoxiaoxue/data/VGGSound/audios_16k/35X12m776ds_000030.wav,speech,2.698134890187988,/work107/luoxiaoxue/data/VGGSound/audios_16k/sEpXj5HQ2ck_000000.wav,others,-0.4692945579037975
/work107/luoxiaoxue/data/VGGSound/audios_16k/RF_tqCThxaM_000010.wav,others,1.516583043403851,/work107/luoxiaoxue/data/VGGSound/audios_16k/eUiqBVUkkVY_000050.wav,music,-1.026944819930787
/work107/luoxiaoxue/data/VGGSound/audios_16k/TVG3_HwYeOU_000010.wav,others,-1.1273896478202876,/work107/luoxiaoxue/data/VGGSound/audios_16k/7S0ruvRSZWg_000040.wav,speech,-2.8388856314736337
/work107/luoxiaoxue/data/VGGSound/audios_16k/nf10xZJUNiA_000080.wav,speech,-0.6585434714923193,/work107/luoxiaoxue/data/VGGSound/audios_16k/tOXfOfn_QaA_000020.wav,others,-2.3506113106336635
/work107/luoxiaoxue/data/VGGSound/audios_16k/9g_mXJ4Rxa8_000050.wav,music,-0.874233317401222,/work107/luoxiaoxue/data/VGGSound/audios_16k/BUo2O4Vgg7A_000030.wav,speech,-2.3974565377917383
/work107/luoxiaoxue/data/VGGSound/audios_16k/i1b5A665W_g_000040.wav,others,0.164905427827561,/work107/luoxiaoxue/data/VGGSound/audios_16k/ja-25df7jT4_000076.wav,music,2.0593530025498064
/work107/luoxiaoxue/data/VGGSound/audios_16k/9gJ4NQYcakk_000030.wav,speech,-2.9288738314665763,/work107/luoxiaoxue/data/VGGSound/audios_16k/fBie_fjGNC4_000100.wav,music,-0.6246165293157606
/work107/luoxiaoxue/data/VGGSound/audios_16k/-OotdhPEnos_000030.wav,speech,-2.553686521629105,/work107/luoxiaoxue/data/VGGSound/audios_16k/DAh8JEeoKOs_000004.wav,others,-0.3298661494326307
/work107/luoxiaoxue/data/VGGSound/audios_16k/HyPfaFKG0dM_000190.wav,music,-1.7719180866712807,/work107/luoxiaoxue/data/VGGSound/audios_16k/wgOlwI5jKos_000411.wav,others,0.5981158606077126
/work107/luoxiaoxue/data/VGGSound/audios_16k/UDCaKyBlnq8_000030.wav,others,1.3503354056285222,/work107/luoxiaoxue/data/VGGSound/audios_16k/6Kcuq6rxXIk_000030.wav,speech,0.08173516455785634
/work107/luoxiaoxue/data/VGGSound/audios_16k/aOm2f_anBxM_000591.wav,speech,-0.8847299473135264,/work107/luoxiaoxue/data/VGGSound/audios_16k/uBsAyt0hNY0_000030.wav,music,-1.7249810183513357
/work107/luoxiaoxue/data/VGGSound/audios_16k/ttBvFm-dWbQ_000020.wav,others,-2.153118488481189,/work107/luoxiaoxue/data/VGGSound/audios_16k/t72-bvBn8bE_000250.wav,music,0.9546524433727441
/work107/luoxiaoxue/data/VGGSound/audios_16k/5qaw92ub-Uc_000030.wav,speech,0.6738617116026582,/work107/luoxiaoxue/data/VGGSound/audios_16k/xWVst3ICq8c_000030.wav,music,2.4170833656708677
/work107/luoxiaoxue/data/VGGSound/audios_16k/RzXC5uNNFxI_000000.wav,others,2.514903238669615,/work107/luoxiaoxue/data/VGGSound/audios_16k/pXFZduavsH0_000016.wav,music,-2.369838356404001
/work107/luoxiaoxue/data/VGGSound/audios_16k/v87vVWHYHGA_000050.wav,speech,-0.5466775515853151,/work107/luoxiaoxue/data/VGGSound/audios_16k/SCk7hqhB_o0_000030.wav,music,0.4749975522010881
/work107/luoxiaoxue/data/VGGSound/audios_16k/67u1JT6ZFAM_000030.wav,speech,2.3582075649778247,/work107/luoxiaoxue/data/VGGSound/audios_16k/ZBdLpO3akGI_000020.wav,music,-1.5305324694284446
/work107/luoxiaoxue/data/VGGSound/audios_16k/IAYRm0ggMjg_000260.wav,speech,0.8850940202202571,/work107/luoxiaoxue/data/VGGSound/audios_16k/R6RcbaKOmCw_000030.wav,music,-2.6674574984220016
/work107/luoxiaoxue/data/VGGSound/audios_16k/c0qDmRE7baw_000590.wav,music,0.08221844315897986,/work107/luoxiaoxue/data/VGGSound/audios_16k/-pd7_XFFy0A_000100.wav,others,-0.9450879578358493
/work107/luoxiaoxue/data/VGGSound/audios_16k/2l0BcqqUwc4_000140.wav,others,0.2188176567940161,/work107/luoxiaoxue/data/VGGSound/audios_16k/3ghRDHmXSyA_000030.wav,speech,-2.6310289632703294
/work107/luoxiaoxue/data/VGGSound/audios_16k/uuhq-r8_z3s_000030.wav,music,1.6344946614429805,/work107/luoxiaoxue/data/VGGSound/audios_16k/AlcRFk7qexo_000000.wav,speech,0.7205247249187039
/work107/luoxiaoxue/data/VGGSound/audios_16k/W3Bz98gN42Y_000050.wav,others,-2.8304513036302064,/work107/luoxiaoxue/data/VGGSound/audios_16k/AzjqZPcuclg_000060.wav,music,-1.6891076424143592
/work107/luoxiaoxue/data/VGGSound/audios_16k/xb59FyD0Bv0_000070.wav,others,-1.5763711990696516,/work107/luoxiaoxue/data/VGGSound/audios_16k/iBj2pGgTJIg_000090.wav,speech,-0.3227132282720566
/work107/luoxiaoxue/data/VGGSound/audios_16k/_d7qNQzYQIY_000180.wav,music,-0.7215627901742279,/work107/luoxiaoxue/data/VGGSound/audios_16k/CqlrgvbuVoc_000270.wav,speech,1.7398590888432333
/work107/luoxiaoxue/data/VGGSound/audios_16k/ZvLi9CpgSnY_000010.wav,speech,-0.9619849354986316,/work107/luoxiaoxue/data/VGGSound/audios_16k/kUSTcsB-ekA_000148.wav,music,2.462412426833853
/work107/luoxiaoxue/data/VGGSound/audios_16k/xbdtvYMXsaI_000250.wav,speech,-2.6830468924791733,/work107/luoxiaoxue/data/VGGSound/audios_16k/FzZWQsCFxog_000130.wav,music,2.8558362038737206
